GeneID,#Name,Accession,Start,Stop,Strand,Locus,Locus tag,Protein product,Length,Protein Name
939157,chromosome,NC_000964.3,2235694,2236230,-,yonC,BSU21140,NP_389997.1,178,conserved protein of unknown function; phage SPbeta
939155,chromosome,NC_000964.3,2236269,2237285,-,yonB,BSU21150,NP_389998.1,338,conserved protein of unknown function; phage SPbeta
939158,chromosome,NC_000964.3,2237321,2237791,-,yonA,BSU21160,NP_389999.1,156,conserved protein of unknown function; phage SPbeta
939156,chromosome,NC_000964.3,2237806,2238201,-,yomZ,BSU21170,NP_390000.1,131,conserved protein of unknown function; phage SPbeta
939154,chromosome,NC_000964.3,2238198,2238452,-,yomY,BSU21180,NP_390001.1,84,conserved protein of unknown function; phage SPbeta
939153,chromosome,NC_000964.3,2238436,2239086,-,yomX,BSU21190,NP_390002.1,216,conserved protein of unknown function; phage SPbeta
939150,chromosome,NC_000964.3,2239083,2239589,-,yomW,BSU21200,NP_390003.1,168,conserved protein of unknown function; phage SPbeta
939149,chromosome,NC_000964.3,2239586,2240296,-,yomV,BSU21210,NP_390004.1,236,conserved protein of unknown function; phage SPbeta
939146,chromosome,NC_000964.3,2240339,2241136,-,yomU,BSU21220,NP_390005.1,265,conserved protein of unknown function; phage SPbeta
8302922,chromosome,NC_000964.3,2241154,2241765,-,youA,BSU21229,YP_003097751.1,203,conserved protein of unknown function; phage SPbeta
939151,chromosome,NC_000964.3,2241765,2241992,-,yomT,BSU21230,NP_390006.1,75,hypothetical protein; phage SPbeta
939152,chromosome,NC_000964.3,2242056,2242412,-,yomS,BSU21240,NP_390007.1,118,putative phage-related lytic exoenzyme; phage SPbeta
939147,chromosome,NC_000964.3,2242414,2243631,-,yomR,BSU21250,NP_390008.1,405,conserved protein of unknown function; phage SPbeta
939142,chromosome,NC_000964.3,2243642,2243992,-,yomQ,BSU21260,NP_390009.1,116,putative tail phage assembly protein; phage SPbeta
939148,chromosome,NC_000964.3,2243989,2244180,-,yomP,BSU21270,NP_390010.1,63,conserved phage protein of unknown function; phage SPbeta
939140,chromosome,NC_000964.3,2244230,2244730,-,yomO,BSU21280,NP_390011.1,166,conserved protein of unknown function; phage SPbeta
939144,chromosome,NC_000964.3,2244714,2245133,-,yomN,BSU21290,NP_390012.1,139,conserved protein of unknown function; phage SPbeta
939145,chromosome,NC_000964.3,2245147,2246148,-,yomM,BSU21300,NP_390013.1,333,putative integrase; phage SPbeta
939141,chromosome,NC_000964.3,2246151,2246480,-,yozP,BSU21310,NP_390014.1,109,hypothetical protein; phage SPbeta
939143,chromosome,NC_000964.3,2246656,2247342,-,yomL,BSU21320,NP_390015.1,228,conserved exported protein of unknown function; phage SPbeta
8303116,chromosome,NC_000964.3,2247367,2247543,-,youB,BSU21329,YP_003097752.1,58,conserved phage protein of unknown function; phage SPbeta
939137,chromosome,NC_000964.3,2247889,2248335,-,yomK,BSU21330,NP_390016.1,148,conserved protein of unknown function; phage SPbeta
939133,chromosome,NC_000964.3,2248417,2249100,-,yomJ,BSU21340,NP_390017.1,227,protein conferring self-immunity to the host; phage SPbeta
939138,chromosome,NC_000964.3,2249154,2256011,-,cwlP,BSU21350,NP_390018.2,2285,lytic transglycosylase; SPbeta phage protein
939139,chromosome,NC_000964.3,2256062,2256820,-,yomH,BSU21360,NP_390019.1,252,conserved protein of unknown function; phage SPbeta
939135,chromosome,NC_000964.3,2256832,2259459,-,yomG,BSU21370,NP_390020.1,875,putative DNA wielding protein; SPbeta phage
939134,chromosome,NC_000964.3,2259475,2260296,-,yomF,BSU21380,NP_390021.1,273,conserved hypothetical protein; phage SPbeta
939136,chromosome,NC_000964.3,2260333,2262267,-,yomE,BSU21390,NP_390022.1,644,putative glycosyl hydrolase; phage SPbeta
939131,chromosome,NC_000964.3,2262437,2263261,-,yomD,BSU21400,NP_390023.1,274,conserved protein of unknown function; phage SPbeta
37862884,chromosome,NC_000964.3,2263251,2263469,-,,BSU21409,YP_009513969.1,72,hypothetical protein; phage SPbeta
939130,chromosome,NC_000964.3,2263489,2264592,-,blyA,BSU21410,NP_390024.1,367,bacteriophage SPbeta N-acetylmuramoyl-L-alanine amidase
939132,chromosome,NC_000964.3,2264680,2264892,-,bhlA,BSU21420,NP_390025.1,70,holin-like protein; bacteriophage SPbeta
939127,chromosome,NC_000964.3,2264903,2265169,-,bhlB,BSU21430,NP_390026.1,88,holin-like protein; bacteriophage SPbeta
939128,chromosome,NC_000964.3,2265225,2265671,-,bdbB,BSU21440,NP_390027.1,148,thiol-disulfide oxidoreductase B; bacteriophage SPbeta
939123,chromosome,NC_000964.3,2265668,2266936,-,sunS,BSU21450,NP_390028.1,422,sublancin glycosyltransferase; phage SPbeta
939129,chromosome,NC_000964.3,2266936,2267349,-,bdbA,BSU21460,NP_390029.1,137,bacteriophage SPbeta thiol-disulfide oxidoreductase
939124,chromosome,NC_000964.3,2267346,2269463,-,sunT,BSU21470,NP_390030.1,705,sublancin 168 lantibiotic transporter
939121,chromosome,NC_000964.3,2269521,2269691,-,sunA,BSU21480,NP_390031.1,56,sublancin 168 lantibiotic antimicrobial precursor peptide; SPBeta prophage
939125,chromosome,NC_000964.3,2269988,2270305,-,sunI,BSU21490,NP_390032.1,105,protein of immunity to sublancin
939122,chromosome,NC_000964.3,2270407,2271657,-,uvrX,BSU21500,NP_390033.2,416,lesion bypass phage DNA polymerase; phage SPbeta
939126,chromosome,NC_000964.3,2271650,2271982,-,yolD,BSU21510,NP_390034.1,110,conserved hypothetical protein; phage SPbeta
939120,chromosome,NC_000964.3,2272156,2272491,-,yolC,BSU21520,NP_390035.1,111,conserved phage protein of unknown function; phage SPbeta
939119,chromosome,NC_000964.3,2272534,2272890,-,yolB,BSU21530,NP_390036.1,118,conserved protein of unknown function; phage SPbeta
939117,chromosome,NC_000964.3,2272896,2273363,-,yolA,BSU21540,NP_390037.1,155,conserved exported protein of unknown function; SPbeta phage
37862885,chromosome,NC_000964.3,2273594,2273710,-,bsrG,BSU21546,YP_009513970.1,38,phage toxin; type I toxin-antitoxin system
939118,chromosome,NC_000964.3,2273989,2274522,-,yokL,BSU21550,NP_390038.1,177,putative N-acetyltransferase; phage SPbeta
939116,chromosome,NC_000964.3,2274558,2275136,-,yokK,BSU21560,NP_390039.1,192,conserved protein of unknown function; phage SPbeta
939114,chromosome,NC_000964.3,2275200,2275697,-,yokJ,BSU21570,NP_390040.1,165,conserved protein of unknown function; phage SPbeta
939115,chromosome,NC_000964.3,2275706,2277421,-,yokI,BSU21580,NP_390041.2,571,putative RNase; phage SPbeta
939111,chromosome,NC_000964.3,2277521,2278078,-,yokH,BSU21590,NP_390042.1,185,conserved protein of unknown function; phage SPbeta
939112,chromosome,NC_000964.3,2278602,2279675,-,yokG,BSU21600,NP_390043.1,357,conserved protein of unknown function; phage SPbeta
939113,chromosome,NC_000964.3,2279977,2280867,-,nukF,BSU21610,NP_390044.1,296,"calcium-dependent DNA nuclease, lipoprotein; phage SPbeta"
939108,chromosome,NC_000964.3,2280881,2281363,-,yokE,BSU21620,NP_390045.1,160,conserved protein of unknown function; phage SPbeta
939106,chromosome,NC_000964.3,2281667,2282485,-,aacD,BSU21630,NP_390046.1,272,aminoglycoside N3\\'-acetyltransferase
37862889,chromosome,NC_000964.3,2282505,2282639,-,,BSU21638,YP_009513971.1,44,hypothetical protein; phage SPbeta
37862890,chromosome,NC_000964.3,2282801,2282956,-,,BSU21639,YP_009513972.1,51,hypothetical protein; phage SPbeta
939109,chromosome,NC_000964.3,2283136,2283651,-,yokC,BSU21640,NP_390047.1,171,conserved hypothetical protein; phage SPbeta
939110,chromosome,NC_000964.3,2283858,2284568,-,yokB,BSU21650,NP_390048.1,236,hypothetical protein; phage SPbeta
939105,chromosome,NC_000964.3,2284771,2286408,-,sprA,BSU21660,NP_390049.1,545,serine-type phage integrase; phage SPbeta
939102,chromosome,NC_000964.3,2287097,2287528,-,msrB,BSU21680,NP_390051.1,143,peptide methionine R-sulfoxide reductase
939099,chromosome,NC_000964.3,2287529,2288062,-,msrA,BSU21690,NP_390052.1,177,peptide methionine S-sulfoxide reductase
939103,chromosome,NC_000964.3,2288194,2288619,-,ypoP,BSU21700,NP_390053.1,141,putative transcriptional regulator (MarR family)
939104,chromosome,NC_000964.3,2288669,2290006,-,dinF,BSU21710,NP_390054.1,445,"damage inducible, Na+ driven multidrug efflux pump"
939101,chromosome,NC_000964.3,2290078,2290272,-,ypmT,BSU21720,NP_390055.1,64,conserved hypothetical protein
939100,chromosome,NC_000964.3,2290285,2290848,-,ypmS,BSU21730,NP_390056.1,187,conserved protein of unknown function
939097,chromosome,NC_000964.3,2290858,2291625,-,ypmR,BSU21740,NP_390057.1,255,putative exported lipase/acylhydrolase (lipoprotein)
939098,chromosome,NC_000964.3,2291703,2292284,-,scuA,BSU21750,NP_390058.2,193,assembly factor BSco of the Cu(A) site of cytochrome c oxidase
939096,chromosome,NC_000964.3,2292432,2292683,-,ypmP,BSU21760,NP_390059.1,83,conserved hypothetical protein
939093,chromosome,NC_000964.3,2292769,2294037,-,ilvA,BSU21770,NP_390060.1,422,threonine dehydratase
939094,chromosome,NC_000964.3,2294286,2295281,-,silP,BSU21780,NP_390061.1,331,transcriptional enhancer involved in BCAA homeostasis
939095,chromosome,NC_000964.3,2295302,2295943,-,yplQ,BSU21790,NP_390062.1,213,putative membrane hydrolase
939090,chromosome,NC_000964.3,2295982,2296602,-,ypkP,BSU21800,NP_390063.2,206,putative 1-acyl-sn-glycerol-3-phosphate acyltransferase
939091,chromosome,NC_000964.3,2296603,2297109,-,dfrA,BSU21810,NP_390064.1,168,dihydrofolate reductase
939092,chromosome,NC_000964.3,2297106,2297900,-,thyB,BSU21820,NP_390065.1,264,thymidylate synthase B
939087,chromosome,NC_000964.3,2297984,2298517,-,ypjQ,BSU21830,NP_390066.1,177,putative phosphatidylglycerophosphatase
939089,chromosome,NC_000964.3,2298535,2299146,-,ypjP,BSU21840,NP_390067.1,203,conserved hypothetical protein
939088,chromosome,NC_000964.3,2299406,2300179,-,rsmJ,BSU21850,NP_390068.2,257,putative 16S rRNA m(2)G1516 methyltransferase
939085,chromosome,NC_000964.3,2300221,2300655,-,brxA,BSU21860,NP_390069.1,144,protein disulfide isomerase; bacilliredoxin A (de-bacillithiolation)
939084,chromosome,NC_000964.3,2300762,2302438,-,ilvD,BSU21870,NP_390070.2,558,dihydroxy-acid dehydratase
939082,chromosome,NC_000964.3,2302727,2303860,-,ypgR,BSU21880,NP_390071.1,377,putative lyase or scaffold
939080,chromosome,NC_000964.3,2303920,2304537,-,hdhQ,BSU21890,NP_390072.1,205,Mn(2+)-dependent (deoxy)ribonucleoside pyrophosphohydrolase
939086,chromosome,NC_000964.3,2304553,2305035,-,bsaA,BSU21900,NP_390073.1,160,bacillithiol peroxidase
939083,chromosome,NC_000964.3,2305378,2306283,-,metAA,BSU21910,NP_390074.2,301,homoserine O-acetyltransferase
939081,chromosome,NC_000964.3,2306514,2307662,-,ugtP,BSU21920,NP_390075.1,382,UDP-glucose diacylglyceroltransferase
37862892,chromosome,NC_000964.3,2307743,2307889,-,,BSU21925,YP_009513973.1,48,hypothetical protein BSU_21925
939079,chromosome,NC_000964.3,2307905,2308105,-,cspD,BSU21930,NP_390076.1,66,"cold-shock protein, molecular chaperone, RNA-helicase co-factor"
939076,chromosome,NC_000964.3,2308157,2308339,-,degR,BSU21940,NP_390077.1,60,"activator of degradative enzymes (aprE, nprE, sacB) production or activity"
939078,chromosome,NC_000964.3,2308495,2308764,-,ypzA,BSU21950,NP_390078.1,89,putative spore coat protein
939077,chromosome,NC_000964.3,2308792,2308974,-,ypeQ,BSU21960,NP_390079.1,60,conserved protein of unknown function
939073,chromosome,NC_000964.3,2308967,2309647,-,ypeP,BSU21970,NP_390080.2,226,ribonuclease
939075,chromosome,NC_000964.3,2309730,2310419,-,queP,BSU21980,NP_390081.1,229,preQ0 transporter (promiscuous)
939074,chromosome,NC_000964.3,2310419,2310817,-,ypdQ,BSU21990,NP_390082.1,132,putative RNA binding protein (no RNase H activity)
2914255,chromosome,NC_000964.3,2310859,2310987,-,sspL,BSU22000,YP_054584.1,42,small acid-soluble spore protein
939070,chromosome,NC_000964.3,2310995,2311885,-,exnP,BSU22010,NP_390083.1,296,5\\'3\\'-exonuclease
8302979,chromosome,NC_000964.3,2311986,2312132,-,ypzF,BSU22019,YP_003097753.1,48,hypothetical protein BSU_22019
939067,chromosome,NC_000964.3,2312207,2312464,-,ypbS,BSU22020,NP_390084.1,85,spore associated protein
939071,chromosome,NC_000964.3,2312529,2316110,-,dynA,BSU22030,NP_390085.1,1193,dynamin GTPase
37862893,chromosome,NC_000964.3,2316286,2316375,-,fbpC,BSU22036,YP_009513974.1,29,regulator of iron homeostasis
939072,chromosome,NC_000964.3,2316446,2316952,-,bpsB,BSU22040,NP_390086.1,168,alkylpyrone methyltransferase (polyketide synthesis)
939069,chromosome,NC_000964.3,2316956,2318053,-,bpsA,BSU22050,NP_390087.1,365,promiscuous alkylpyrone synthase BpsA (polyketide synthesis)
939068,chromosome,NC_000964.3,2318127,2319443,-,pbuX,BSU22060,NP_390088.1,438,xanthine permease
939064,chromosome,NC_000964.3,2319440,2320024,-,xpt,BSU22070,NP_390089.1,194,xanthine phosphoribosyltransferase
939061,chromosome,NC_000964.3,2320355,2321860,-,ypwA,BSU22080,NP_390090.1,501,metal-dependent carboxypeptidase
939065,chromosome,NC_000964.3,2321972,2322964,-,kdgT,BSU22090,NP_390091.1,330,2-keto-3-deoxygluconate permease
939066,chromosome,NC_000964.3,2323009,2323599,-,kdgA,BSU22100,NP_390092.1,196,2-keto-3-deoxygluconate-6-phosphate aldolase
939058,chromosome,NC_000964.3,2323601,2324575,-,kdgK,BSU22110,NP_390093.1,324,2-keto-3-deoxygluconate kinase
939063,chromosome,NC_000964.3,2324613,2325632,-,kdgR,BSU22120,NP_390094.1,339,transcriptional repressor of the Kdg operon (KdgR-galacturonate)
939062,chromosome,NC_000964.3,2325854,2326681,-,kduI,BSU22130,NP_390095.1,275,"4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase, 5-keto-4-deoxyuronate isomerase"
939059,chromosome,NC_000964.3,2326683,2327447,-,kduD,BSU22140,NP_390096.1,254,2-keto-3-deoxygluconate oxidoreductase
939060,chromosome,NC_000964.3,2327488,2329413,-,ypvA,BSU22150,NP_390097.1,641,putative ATP-dependent helicase
939055,chromosome,NC_000964.3,2329515,2329706,-,yptA,BSU22160,NP_390098.1,63,hypothetical protein BSU_22160
8303061,chromosome,NC_000964.3,2329870,2330022,-,ypzG,BSU22169,YP_003097754.1,50,conserved protein of unknown function
939057,chromosome,NC_000964.3,2330075,2331232,-,rlmKB,BSU22170,NP_390099.1,385,m(7)G2069 methylase of 23S rRNA
939054,chromosome,NC_000964.3,2331779,2332075,-,gpsB,BSU22180,NP_390100.1,98,cell division protein
939056,chromosome,NC_000964.3,2332153,2332782,-,ypsA,BSU22190,NP_390101.2,209,conserved protein of unknown function
939051,chromosome,NC_000964.3,2332784,2333011,-,cotD,BSU22200,NP_390102.1,75,spore coat protein (inner)
37862894,chromosome,NC_000964.3,2333095,2333223,-,,BSU22205,YP_009513975.1,42,conserved protein of unknown function
939050,chromosome,NC_000964.3,2333324,2334565,-,yprB,BSU22210,NP_390103.1,413,putative nucleic acid binding enzyme
939052,chromosome,NC_000964.3,2334581,2336830,-,yprA,BSU22220,NP_390104.1,749,putative ATP-dependent RNA helicase
939046,chromosome,NC_000964.3,2336933,2337439,-,ypqE,BSU22230,NP_390105.1,168,putative phosphotransferase system enzyme IIA component
939048,chromosome,NC_000964.3,2337577,2337996,-,ypqA,BSU22240,NP_390106.1,139,putative chaperone
939049,chromosome,NC_000964.3,2338017,2338394,-,yppG,BSU22250,NP_390107.1,125,putative spore coat protein; methionine-glutamine-rich protein
939045,chromosome,NC_000964.3,2338582,2338770,-,yppF,BSU22260,NP_390108.1,62,putative sporulation protein
939047,chromosome,NC_000964.3,2338809,2339180,-,yppE,BSU22270,NP_390109.1,123,conserved protein of unknown function
939042,chromosome,NC_000964.3,2339226,2339471,-,yppD,BSU22280,NP_390110.1,81,putative sporulation protein
2914288,chromosome,NC_000964.3,2339670,2339774,-,sspM,BSU22290,YP_054585.1,34,small acid-soluble spore protein
939043,chromosome,NC_000964.3,2339799,2340761,-,yppC,BSU22300,NP_390111.1,320,conserved protein of unknown function
939039,chromosome,NC_000964.3,2340802,2341422,-,recU,BSU22310,NP_390112.1,206,Holliday junction resolvase
939044,chromosome,NC_000964.3,2341444,2344188,-,ponA,BSU22320,NP_390113.1,914,peptidoglycan glycosyltransferase (penicillin-binding proteins 1A and 1B)
939041,chromosome,NC_000964.3,2344264,2344758,-,ypoC,BSU22330,NP_390114.1,164,conserved protein of unknown function
939036,chromosome,NC_000964.3,2344755,2345414,-,nth,BSU22340,NP_390115.1,219,"endonuclease III, apurinic apyrimidic DNA lyase"
939040,chromosome,NC_000964.3,2345433,2346131,-,dnaD,BSU22350,NP_390116.1,232,DNA-remodelling primosomal protein
939038,chromosome,NC_000964.3,2346224,2347516,-,asnS,BSU22360,NP_390117.1,430,asparaginyl-tRNA synthetase
939037,chromosome,NC_000964.3,2347660,2348841,-,aspB,BSU22370,NP_390118.1,393,anabolic oxaloacetate / glutamate aminotransferase
939035,chromosome,NC_000964.3,2348864,2349349,-,tseB,BSU22380,NP_390119.1,161,suppressor of tetracyclin sensitivity of an ezrA mutant
939034,chromosome,NC_000964.3,2349358,2349528,-,ypmA,BSU22390,NP_390120.1,56,conserved protein of unknown function
939031,chromosome,NC_000964.3,2349671,2352466,-,dinG,BSU22400,NP_390121.1,931,damage inducible ATP-dependent 3\\'->5\\' nuclease
939033,chromosome,NC_000964.3,2352592,2352975,-,panD,BSU22410,NP_390122.1,127,aspartate 1-decarboxylase
939030,chromosome,NC_000964.3,2352977,2353837,-,panC,BSU22420,NP_390123.1,286,pantothenate synthetase
939032,chromosome,NC_000964.3,2353839,2354672,-,panB,BSU22430,NP_390124.1,277,ketopantoate hydroxymethyltransferase
939028,chromosome,NC_000964.3,2354918,2355895,-,birA,BSU22440,NP_390125.1,325,biotin acetyl-CoA-carboxylase ligase and biotin regulon repressor (BirA-biotinoyl-5\\'-AMP)
939025,chromosome,NC_000964.3,2355880,2357073,-,cca,BSU22450,NP_390126.1,397,tRNA nucleotidyltransferase
939029,chromosome,NC_000964.3,2357078,2358211,-,bshA,BSU22460,NP_390127.1,377,N-acetyl-alpha-D-glucosaminyl L-malate synthase; malate glycosyltransferase for bacillithiol synthesis
939026,chromosome,NC_000964.3,2358208,2358918,-,bshBA,BSU22470,NP_390128.2,236,N-acetyl-alpha-D-glucosaminyl L-malate deacetylase 1; malate N-acetylglucosamine N-acetyl hydrolase
939027,chromosome,NC_000964.3,2358911,2359324,-,mgsA,BSU22480,NP_390129.1,137,methylglyoxal synthase
939024,chromosome,NC_000964.3,2359340,2360143,-,dapB,BSU22490,NP_390130.1,267,"(4S)-4-hydroxy-2,3,4, 5-tetrahydro-(2S)-dipicolinic acid (HTPA) dehydratase reductase"
939022,chromosome,NC_000964.3,2360155,2360490,-,ypjD,BSU22500,NP_390131.1,111,oxidized nucleotide pyrophosphohydrolase
939023,chromosome,NC_000964.3,2360630,2361502,-,ypjC,BSU22510,NP_390132.2,290,putative integral inner membrane protein
939020,chromosome,NC_000964.3,2361544,2362338,-,ypjB,BSU22520,NP_390133.1,264,sporulation septum-associated protein
939018,chromosome,NC_000964.3,2362407,2362964,-,ypjA,BSU22530,NP_390134.1,185,conserved integral inner membrane protein of unknown function
939021,chromosome,NC_000964.3,2363111,2363878,-,qcrC,BSU22540,NP_390135.1,255,menaquinol:cytochrome c oxidoreductase (cytochrome cc subunit)
939019,chromosome,NC_000964.3,2363913,2364587,-,qcrB,BSU22550,NP_390136.1,224,menaquinol:cytochrome c oxidoreductase (cytochrome b subunit)
